# r1_0,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,y1_0,y1_1,y1_2,y1_3,y1_4,y1_5,y1_6,y2_0,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6
-4.457699999999999996e-01,4.055799999999999961e-01,-1.830900000000000027e-01,8.461200000000000665e-02,2.050899999999999945e-01,-1.057500000000000107e+00,1.921899999999999942e+00,5.104300000000000503e-01,-1.709100000000000064e+00,-7.881000000000000227e-01,-8.717799999999999994e-01,7.628700000000000481e-01,2.726799999999999780e-01,-9.918900000000000494e-01,3.222100000000000186e+00,-1.399299999999999988e+00,-4.294799999999999729e-01,-1.337499999999999911e+00,-7.782099999999999573e-01,5.035699999999999621e-01,-8.200899999999999856e-01,3.158399999999999874e+00,-1.031400000000000095e+00,-6.961100000000000065e-01,-6.235300000000000287e-01,-7.158499999999999863e-01,5.767900000000000249e-01,-1.965200000000000002e-01
4.055799999999999961e-01,-1.830900000000000027e-01,8.461200000000000665e-02,2.050899999999999945e-01,-1.057500000000000107e+00,1.921899999999999942e+00,2.426000000000000031e-02,-1.709100000000000064e+00,-7.881000000000000227e-01,-8.717799999999999994e-01,7.628700000000000481e-01,2.726799999999999780e-01,-9.918900000000000494e-01,1.465300000000000047e+00,-1.399299999999999988e+00,-4.294799999999999729e-01,-1.337499999999999911e+00,-7.782099999999999573e-01,5.035699999999999621e-01,-8.200899999999999856e-01,8.226400000000000379e-01,-1.031400000000000095e+00,-6.961100000000000065e-01,-6.235300000000000287e-01,-7.158499999999999863e-01,5.767900000000000249e-01,-1.965200000000000002e-01,1.419300000000000006e-01
-1.830900000000000027e-01,8.461200000000000665e-02,2.050899999999999945e-01,-1.057500000000000107e+00,1.921899999999999942e+00,2.426000000000000031e-02,1.000399999999999956e+00,-7.881000000000000227e-01,-8.717799999999999994e-01,7.628700000000000481e-01,2.726799999999999780e-01,-9.918900000000000494e-01,1.465300000000000047e+00,5.812599999999999989e-01,-4.294799999999999729e-01,-1.337499999999999911e+00,-7.782099999999999573e-01,5.035699999999999621e-01,-8.200899999999999856e-01,8.226400000000000379e-01,-2.591499999999999915e-01,-6.961100000000000065e-01,-6.235300000000000287e-01,-7.158499999999999863e-01,5.767900000000000249e-01,-1.965200000000000002e-01,1.419300000000000006e-01,1.605199999999999960e+00
8.461200000000000665e-02,2.050899999999999945e-01,-1.057500000000000107e+00,1.921899999999999942e+00,2.426000000000000031e-02,1.000399999999999956e+00,-1.345599999999999907e+00,-8.717799999999999994e-01,7.628700000000000481e-01,2.726799999999999780e-01,-9.918900000000000494e-01,1.465300000000000047e+00,5.812599999999999989e-01,-1.180099999999999927e+00,-1.337499999999999911e+00,-7.782099999999999573e-01,5.035699999999999621e-01,-8.200899999999999856e-01,8.226400000000000379e-01,-2.591499999999999915e-01,4.602700000000000125e-01,-6.235300000000000287e-01,-7.158499999999999863e-01,5.767900000000000249e-01,-1.965200000000000002e-01,1.419300000000000006e-01,1.605199999999999960e+00,-2.207899999999999863e-01
2.050899999999999945e-01,-1.057500000000000107e+00,1.921899999999999942e+00,2.426000000000000031e-02,1.000399999999999956e+00,-1.345599999999999907e+00,-1.201100000000000056e+00,7.628700000000000481e-01,2.726799999999999780e-01,-9.918900000000000494e-01,1.465300000000000047e+00,5.812599999999999989e-01,-1.180099999999999927e+00,-4.914000000000000035e-01,-7.782099999999999573e-01,5.035699999999999621e-01,-8.200899999999999856e-01,8.226400000000000379e-01,-2.591499999999999915e-01,4.602700000000000125e-01,-2.983099999999999863e+00,-7.158499999999999863e-01,5.767900000000000249e-01,-1.965200000000000002e-01,1.419300000000000006e-01,1.605199999999999960e+00,-2.207899999999999863e-01,-2.198300000000000143e+00
-1.057500000000000107e+00,1.921899999999999942e+00,2.426000000000000031e-02,1.000399999999999956e+00,-1.345599999999999907e+00,-1.201100000000000056e+00,2.450299999999999923e+00,2.726799999999999780e-01,-9.918900000000000494e-01,1.465300000000000047e+00,5.812599999999999989e-01,-1.180099999999999927e+00,-4.914000000000000035e-01,5.482200000000000406e-01,5.035699999999999621e-01,-8.200899999999999856e-01,8.226400000000000379e-01,-2.591499999999999915e-01,4.602700000000000125e-01,-2.983099999999999863e+00,3.701300000000000145e-01,5.767900000000000249e-01,-1.965200000000000002e-01,1.419300000000000006e-01,1.605199999999999960e+00,-2.207899999999999863e-01,-2.198300000000000143e+00,4.721899999999999986e-01
1.921899999999999942e+00,2.426000000000000031e-02,1.000399999999999956e+00,-1.345599999999999907e+00,-1.201100000000000056e+00,2.450299999999999923e+00,8.258600000000000385e-01,-9.918900000000000494e-01,1.465300000000000047e+00,5.812599999999999989e-01,-1.180099999999999927e+00,-4.914000000000000035e-01,5.482200000000000406e-01,1.010199999999999987e-01,-8.200899999999999856e-01,8.226400000000000379e-01,-2.591499999999999915e-01,4.602700000000000125e-01,-2.983099999999999863e+00,3.701300000000000145e-01,2.024500000000000188e+00,-1.965200000000000002e-01,1.419300000000000006e-01,1.605199999999999960e+00,-2.207899999999999863e-01,-2.198300000000000143e+00,4.721899999999999986e-01,1.644400000000000084e+00
2.426000000000000031e-02,1.000399999999999956e+00,-1.345599999999999907e+00,-1.201100000000000056e+00,2.450299999999999923e+00,8.258600000000000385e-01,-2.118799999999999795e+00,1.465300000000000047e+00,5.812599999999999989e-01,-1.180099999999999927e+00,-4.914000000000000035e-01,5.482200000000000406e-01,1.010199999999999987e-01,-2.231299999999999950e-01,8.226400000000000379e-01,-2.591499999999999915e-01,4.602700000000000125e-01,-2.983099999999999863e+00,3.701300000000000145e-01,2.024500000000000188e+00,-1.677400000000000002e+00,1.419300000000000006e-01,1.605199999999999960e+00,-2.207899999999999863e-01,-2.198300000000000143e+00,4.721899999999999986e-01,1.644400000000000084e+00,-9.364700000000000246e-01
1.000399999999999956e+00,-1.345599999999999907e+00,-1.201100000000000056e+00,2.450299999999999923e+00,8.258600000000000385e-01,-2.118799999999999795e+00,1.174000000000000044e-01,5.812599999999999989e-01,-1.180099999999999927e+00,-4.914000000000000035e-01,5.482200000000000406e-01,1.010199999999999987e-01,-2.231299999999999950e-01,-2.336900000000000088e-01,-2.591499999999999915e-01,4.602700000000000125e-01,-2.983099999999999863e+00,3.701300000000000145e-01,2.024500000000000188e+00,-1.677400000000000002e+00,-1.714599999999999902e+00,1.605199999999999960e+00,-2.207899999999999863e-01,-2.198300000000000143e+00,4.721899999999999986e-01,1.644400000000000084e+00,-9.364700000000000246e-01,-9.752600000000000158e-01
-1.345599999999999907e+00,-1.201100000000000056e+00,2.450299999999999923e+00,8.258600000000000385e-01,-2.118799999999999795e+00,1.174000000000000044e-01,3.859799999999999898e-01,-1.180099999999999927e+00,-4.914000000000000035e-01,5.482200000000000406e-01,1.010199999999999987e-01,-2.231299999999999950e-01,-2.336900000000000088e-01,1.937099999999999933e-01,4.602700000000000125e-01,-2.983099999999999863e+00,3.701300000000000145e-01,2.024500000000000188e+00,-1.677400000000000002e+00,-1.714599999999999902e+00,1.048699999999999966e+00,-2.207899999999999863e-01,-2.198300000000000143e+00,4.721899999999999986e-01,1.644400000000000084e+00,-9.364700000000000246e-01,-9.752600000000000158e-01,1.584500000000000075e-01
-1.201100000000000056e+00,2.450299999999999923e+00,8.258600000000000385e-01,-2.118799999999999795e+00,1.174000000000000044e-01,3.859799999999999898e-01,6.643499999999999961e-01,-4.914000000000000035e-01,5.482200000000000406e-01,1.010199999999999987e-01,-2.231299999999999950e-01,-2.336900000000000088e-01,1.937099999999999933e-01,-4.152699999999999725e-01,-2.983099999999999863e+00,3.701300000000000145e-01,2.024500000000000188e+00,-1.677400000000000002e+00,-1.714599999999999902e+00,1.048699999999999966e+00,6.574599999999999889e-02,-2.198300000000000143e+00,4.721899999999999986e-01,1.644400000000000084e+00,-9.364700000000000246e-01,-9.752600000000000158e-01,1.584500000000000075e-01,4.165400000000000214e-01
2.450299999999999923e+00,8.258600000000000385e-01,-2.118799999999999795e+00,1.174000000000000044e-01,3.859799999999999898e-01,6.643499999999999961e-01,-6.151400000000000201e-01,5.482200000000000406e-01,1.010199999999999987e-01,-2.231299999999999950e-01,-2.336900000000000088e-01,1.937099999999999933e-01,-4.152699999999999725e-01,2.310800000000000076e-01,3.701300000000000145e-01,2.024500000000000188e+00,-1.677400000000000002e+00,-1.714599999999999902e+00,1.048699999999999966e+00,6.574599999999999889e-02,-2.019199999999999884e-01,4.721899999999999986e-01,1.644400000000000084e+00,-9.364700000000000246e-01,-9.752600000000000158e-01,1.584500000000000075e-01,4.165400000000000214e-01,-4.440899999999999848e-01
8.258600000000000385e-01,-2.118799999999999795e+00,1.174000000000000044e-01,3.859799999999999898e-01,6.643499999999999961e-01,-6.151400000000000201e-01,-1.060999999999999943e+00,1.010199999999999987e-01,-2.231299999999999950e-01,-2.336900000000000088e-01,1.937099999999999933e-01,-4.152699999999999725e-01,2.310800000000000076e-01,7.557099999999999929e-01,2.024500000000000188e+00,-1.677400000000000002e+00,-1.714599999999999902e+00,1.048699999999999966e+00,6.574599999999999889e-02,-2.019199999999999884e-01,-5.835599999999999676e-01,1.644400000000000084e+00,-9.364700000000000246e-01,-9.752600000000000158e-01,1.584500000000000075e-01,4.165400000000000214e-01,-4.440899999999999848e-01,-2.665399999999999991e-01
-2.118799999999999795e+00,1.174000000000000044e-01,3.859799999999999898e-01,6.643499999999999961e-01,-6.151400000000000201e-01,-1.060999999999999943e+00,-5.050900000000000389e-01,-2.231299999999999950e-01,-2.336900000000000088e-01,1.937099999999999933e-01,-4.152699999999999725e-01,2.310800000000000076e-01,7.557099999999999929e-01,-4.202199999999999824e-01,-1.677400000000000002e+00,-1.714599999999999902e+00,1.048699999999999966e+00,6.574599999999999889e-02,-2.019199999999999884e-01,-5.835599999999999676e-01,6.393799999999999484e-01,-9.364700000000000246e-01,-9.752600000000000158e-01,1.584500000000000075e-01,4.165400000000000214e-01,-4.440899999999999848e-01,-2.665399999999999991e-01,3.975700000000000067e-02
1.174000000000000044e-01,3.859799999999999898e-01,6.643499999999999961e-01,-6.151400000000000201e-01,-1.060999999999999943e+00,-5.050900000000000389e-01,-5.200099999999999861e-02,-2.336900000000000088e-01,1.937099999999999933e-01,-4.152699999999999725e-01,2.310800000000000076e-01,7.557099999999999929e-01,-4.202199999999999824e-01,-4.624800000000000022e-01,-1.714599999999999902e+00,1.048699999999999966e+00,6.574599999999999889e-02,-2.019199999999999884e-01,-5.835599999999999676e-01,6.393799999999999484e-01,1.915800000000000003e-01,-9.752600000000000158e-01,1.584500000000000075e-01,4.165400000000000214e-01,-4.440899999999999848e-01,-2.665399999999999991e-01,3.975700000000000067e-02,-6.476499999999999480e-01
3.859799999999999898e-01,6.643499999999999961e-01,-6.151400000000000201e-01,-1.060999999999999943e+00,-5.050900000000000389e-01,-5.200099999999999861e-02,-9.840400000000000535e-02,1.937099999999999933e-01,-4.152699999999999725e-01,2.310800000000000076e-01,7.557099999999999929e-01,-4.202199999999999824e-01,-4.624800000000000022e-01,-5.814899999999999514e-01,1.048699999999999966e+00,6.574599999999999889e-02,-2.019199999999999884e-01,-5.835599999999999676e-01,6.393799999999999484e-01,1.915800000000000003e-01,5.946000000000000174e-01,1.584500000000000075e-01,4.165400000000000214e-01,-4.440899999999999848e-01,-2.665399999999999991e-01,3.975700000000000067e-02,-6.476499999999999480e-01,1.169000000000000074e-02
6.643499999999999961e-01,-6.151400000000000201e-01,-1.060999999999999943e+00,-5.050900000000000389e-01,-5.200099999999999861e-02,-9.840400000000000535e-02,4.633600000000000219e-02,-4.152699999999999725e-01,2.310800000000000076e-01,7.557099999999999929e-01,-4.202199999999999824e-01,-4.624800000000000022e-01,-5.814899999999999514e-01,1.273099999999999898e+00,6.574599999999999889e-02,-2.019199999999999884e-01,-5.835599999999999676e-01,6.393799999999999484e-01,1.915800000000000003e-01,5.946000000000000174e-01,-1.589899999999999924e-01,4.165400000000000214e-01,-4.440899999999999848e-01,-2.665399999999999991e-01,3.975700000000000067e-02,-6.476499999999999480e-01,1.169000000000000074e-02,-4.541399999999999881e-01
-6.151400000000000201e-01,-1.060999999999999943e+00,-5.050900000000000389e-01,-5.200099999999999861e-02,-9.840400000000000535e-02,4.633600000000000219e-02,-3.129900000000000043e-02,2.310800000000000076e-01,7.557099999999999929e-01,-4.202199999999999824e-01,-4.624800000000000022e-01,-5.814899999999999514e-01,1.273099999999999898e+00,-3.703600000000000225e-01,-2.019199999999999884e-01,-5.835599999999999676e-01,6.393799999999999484e-01,1.915800000000000003e-01,5.946000000000000174e-01,-1.589899999999999924e-01,1.844200000000000061e+00,-4.440899999999999848e-01,-2.665399999999999991e-01,3.975700000000000067e-02,-6.476499999999999480e-01,1.169000000000000074e-02,-4.541399999999999881e-01,1.651999999999999913e+00
-1.060999999999999943e+00,-5.050900000000000389e-01,-5.200099999999999861e-02,-9.840400000000000535e-02,4.633600000000000219e-02,-3.129900000000000043e-02,-8.089499999999999469e-02,7.557099999999999929e-01,-4.202199999999999824e-01,-4.624800000000000022e-01,-5.814899999999999514e-01,1.273099999999999898e+00,-3.703600000000000225e-01,3.852099999999999969e-01,-5.835599999999999676e-01,6.393799999999999484e-01,1.915800000000000003e-01,5.946000000000000174e-01,-1.589899999999999924e-01,1.844200000000000061e+00,-6.282299999999999551e-01,-2.665399999999999991e-01,3.975700000000000067e-02,-6.476499999999999480e-01,1.169000000000000074e-02,-4.541399999999999881e-01,1.651999999999999913e+00,-1.022100000000000009e+00
-5.050900000000000389e-01,-5.200099999999999861e-02,-9.840400000000000535e-02,4.633600000000000219e-02,-3.129900000000000043e-02,-8.089499999999999469e-02,-7.335199999999999498e-01,-4.202199999999999824e-01,-4.624800000000000022e-01,-5.814899999999999514e-01,1.273099999999999898e+00,-3.703600000000000225e-01,3.852099999999999969e-01,-4.899600000000000066e-01,6.393799999999999484e-01,1.915800000000000003e-01,5.946000000000000174e-01,-1.589899999999999924e-01,1.844200000000000061e+00,-6.282299999999999551e-01,1.123799999999999910e+00,3.975700000000000067e-02,-6.476499999999999480e-01,1.169000000000000074e-02,-4.541399999999999881e-01,1.651999999999999913e+00,-1.022100000000000009e+00,9.021200000000000330e-01
-5.200099999999999861e-02,-9.840400000000000535e-02,4.633600000000000219e-02,-3.129900000000000043e-02,-8.089499999999999469e-02,-7.335199999999999498e-01,-3.300299999999999935e-03,-4.624800000000000022e-01,-5.814899999999999514e-01,1.273099999999999898e+00,-3.703600000000000225e-01,3.852099999999999969e-01,-4.899600000000000066e-01,6.680099999999999927e-02,1.915800000000000003e-01,5.946000000000000174e-01,-1.589899999999999924e-01,1.844200000000000061e+00,-6.282299999999999551e-01,1.123799999999999910e+00,-9.303700000000000303e-01,-6.476499999999999480e-01,1.169000000000000074e-02,-4.541399999999999881e-01,1.651999999999999913e+00,-1.022100000000000009e+00,9.021200000000000330e-01,-1.213999999999999968e+00
-9.840400000000000535e-02,4.633600000000000219e-02,-3.129900000000000043e-02,-8.089499999999999469e-02,-7.335199999999999498e-01,-3.300299999999999935e-03,-1.194299999999999917e+00,-5.814899999999999514e-01,1.273099999999999898e+00,-3.703600000000000225e-01,3.852099999999999969e-01,-4.899600000000000066e-01,6.680099999999999927e-02,1.464900000000000091e+00,5.946000000000000174e-01,-1.589899999999999924e-01,1.844200000000000061e+00,-6.282299999999999551e-01,1.123799999999999910e+00,-9.303700000000000303e-01,1.320500000000000007e+00,1.169000000000000074e-02,-4.541399999999999881e-01,1.651999999999999913e+00,-1.022100000000000009e+00,9.021200000000000330e-01,-1.213999999999999968e+00,4.761400000000000077e-01
4.633600000000000219e-02,-3.129900000000000043e-02,-8.089499999999999469e-02,-7.335199999999999498e-01,-3.300299999999999935e-03,-1.194299999999999917e+00,-7.481499999999999817e-01,1.273099999999999898e+00,-3.703600000000000225e-01,3.852099999999999969e-01,-4.899600000000000066e-01,6.680099999999999927e-02,1.464900000000000091e+00,-3.135999999999999899e-01,-1.589899999999999924e-01,1.844200000000000061e+00,-6.282299999999999551e-01,1.123799999999999910e+00,-9.303700000000000303e-01,1.320500000000000007e+00,9.119399999999999729e-01,-4.541399999999999881e-01,1.651999999999999913e+00,-1.022100000000000009e+00,9.021200000000000330e-01,-1.213999999999999968e+00,4.761400000000000077e-01,4.497900000000000231e-01
-3.129900000000000043e-02,-8.089499999999999469e-02,-7.335199999999999498e-01,-3.300299999999999935e-03,-1.194299999999999917e+00,-7.481499999999999817e-01,8.075100000000000333e-02,-3.703600000000000225e-01,3.852099999999999969e-01,-4.899600000000000066e-01,6.680099999999999927e-02,1.464900000000000091e+00,-3.135999999999999899e-01,1.028999999999999915e+00,1.844200000000000061e+00,-6.282299999999999551e-01,1.123799999999999910e+00,-9.303700000000000303e-01,1.320500000000000007e+00,9.119399999999999729e-01,8.101399999999999713e-01,1.651999999999999913e+00,-1.022100000000000009e+00,9.021200000000000330e-01,-1.213999999999999968e+00,4.761400000000000077e-01,4.497900000000000231e-01,-5.281799999999999828e-01
-8.089499999999999469e-02,-7.335199999999999498e-01,-3.300299999999999935e-03,-1.194299999999999917e+00,-7.481499999999999817e-01,8.075100000000000333e-02,5.391200000000000436e-01,3.852099999999999969e-01,-4.899600000000000066e-01,6.680099999999999927e-02,1.464900000000000091e+00,-3.135999999999999899e-01,1.028999999999999915e+00,1.954399999999999915e+00,-6.282299999999999551e-01,1.123799999999999910e+00,-9.303700000000000303e-01,1.320500000000000007e+00,9.119399999999999729e-01,8.101399999999999713e-01,2.565700000000000092e+00,-1.022100000000000009e+00,9.021200000000000330e-01,-1.213999999999999968e+00,4.761400000000000077e-01,4.497900000000000231e-01,-5.281799999999999828e-01,1.997800000000000020e+00
