# r1_0,r1_1,r2_0,r2_1,y1_0,y1_1,y2_0,y2_1
-2.872799999999999798e+00,1.685899999999999954e+00,1.732199999999999962e+00,1.033499999999999974e-01,-2.519800000000000040e+00,-1.295900000000000107e-01,-2.321800000000000086e+00,1.346700000000000008e+00
1.685899999999999954e+00,2.792499999999999843e-02,1.033499999999999974e-01,-3.051499999999999768e-01,-1.295900000000000107e-01,2.139400000000000190e+00,1.346700000000000008e+00,4.659800000000000400e-03
2.792499999999999843e-02,-9.020299999999999985e-01,-3.051499999999999768e-01,1.747100000000000097e+00,2.139400000000000190e+00,-1.397000000000000020e+00,4.659800000000000400e-03,-4.240599999999999925e-01
-9.020299999999999985e-01,-2.053300000000000125e+00,1.747100000000000097e+00,1.380000000000000115e-01,-1.397000000000000020e+00,1.829800000000000093e+00,-4.240599999999999925e-01,8.072300000000000031e-01
-2.053300000000000125e+00,8.908599999999999852e-02,1.380000000000000115e-01,6.795700000000000074e-01,1.829800000000000093e+00,-5.483599999999999586e-01,8.072300000000000031e-01,-1.209999999999999964e+00
8.908599999999999852e-02,2.087099999999999955e+00,6.795700000000000074e-01,1.656100000000000072e-01,-5.483599999999999586e-01,3.499499999999999833e+00,-1.209999999999999964e+00,2.407099999999999795e+00
2.087099999999999955e+00,3.651200000000000001e-01,1.656100000000000072e-01,1.390300000000000091e+00,3.499499999999999833e+00,1.207699999999999996e+00,2.407099999999999795e+00,7.387200000000000433e-01
3.651200000000000001e-01,8.461100000000000287e-01,1.390300000000000091e+00,2.871199999999999863e-01,1.207699999999999996e+00,8.274799999999999933e-01,7.387200000000000433e-01,2.087499999999999911e+00
8.461100000000000287e-01,-1.845400000000000096e-01,2.871199999999999863e-01,1.074900000000000022e-01,8.274799999999999933e-01,1.809399999999999897e-02,2.087499999999999911e+00,-1.934299999999999908e-02
-1.845400000000000096e-01,1.030699999999999950e+00,1.074900000000000022e-01,4.086500000000000132e-01,1.809399999999999897e-02,-7.355800000000000116e-01,-1.934299999999999908e-02,5.715500000000000025e-01
1.030699999999999950e+00,-1.527600000000000069e+00,4.086500000000000132e-01,9.281099999999999905e-01,-7.355800000000000116e-01,6.480500000000000149e-01,5.715500000000000025e-01,1.585300000000000042e-01
-1.527600000000000069e+00,9.649400000000000199e-01,9.281099999999999905e-01,-9.546499999999999986e-01,6.480500000000000149e-01,-1.049900000000000055e+00,1.585300000000000042e-01,2.622999999999999776e-01
9.649400000000000199e-01,5.261599999999999611e-01,-9.546499999999999986e-01,9.060699999999999310e-02,-1.049900000000000055e+00,6.030499999999999750e-01,2.622999999999999776e-01,-4.102999999999999980e-01
5.261599999999999611e-01,-1.844500000000000028e-01,9.060699999999999310e-02,-5.304699999999999971e-01,6.030499999999999750e-01,-5.042999999999999705e-01,-4.102999999999999980e-01,5.075300000000000367e-01
-1.844500000000000028e-01,1.987800000000000122e-01,-5.304699999999999971e-01,1.988799999999999901e+00,-5.042999999999999705e-01,-1.173899999999999944e+00,5.075300000000000367e-01,-9.689200000000000035e-01
1.987800000000000122e-01,1.590400000000000036e+00,1.988799999999999901e+00,8.292899999999999716e-01,-1.173899999999999944e+00,2.043899999999999828e+00,-9.689200000000000035e-01,2.894400000000000084e+00
1.590400000000000036e+00,3.219199999999999839e-02,8.292899999999999716e-01,-1.053900000000000059e+00,2.043899999999999828e+00,3.879299999999999971e-01,2.894400000000000084e+00,2.004599999999999993e-01
3.219199999999999839e-02,8.891599999999999504e-01,-1.053900000000000059e+00,1.451899999999999968e+00,3.879299999999999971e-01,-2.174999999999999822e+00,2.004599999999999993e-01,-6.584299999999999597e-01
8.891599999999999504e-01,-1.299199999999999910e+00,1.451899999999999968e+00,-9.276100000000000456e-01,-2.174999999999999822e+00,1.642900000000000027e+00,-6.584299999999999597e-01,1.639100000000000001e+00
-1.299199999999999910e+00,1.182600000000000096e+00,-9.276100000000000456e-01,7.677399999999999780e-01,1.642900000000000027e+00,-3.470000000000000195e+00,1.639100000000000001e+00,-2.308399999999999785e+00
1.182600000000000096e+00,1.817499999999999893e+00,7.677399999999999780e-01,-6.636499999999999622e-01,-3.470000000000000195e+00,2.870499999999999829e+00,-2.308399999999999785e+00,2.964399999999999924e+00
1.817499999999999893e+00,-5.843000000000000416e-01,-6.636499999999999622e-01,2.290999999999999925e+00,2.870499999999999829e+00,-2.227599999999999802e+00,2.964399999999999924e+00,-1.590400000000000036e+00
-5.843000000000000416e-01,-1.010699999999999932e+00,2.290999999999999925e+00,2.514899999999999913e-01,-2.227599999999999802e+00,1.040899999999999936e+00,-1.590400000000000036e+00,2.296699999999999964e+00
-1.010699999999999932e+00,-9.605000000000000204e-01,2.514899999999999913e-01,7.111800000000000344e-01,1.040899999999999936e+00,-1.309800000000000075e+00,2.296699999999999964e+00,-2.048399999999999999e+00
-9.605000000000000204e-01,6.911599999999999966e-01,7.111800000000000344e-01,-6.812300000000000022e-01,-1.309800000000000075e+00,1.564500000000000002e+00,-2.048399999999999999e+00,1.496299999999999963e+00
6.911599999999999966e-01,-7.586199999999999610e-01,-6.812300000000000022e-01,1.046200000000000019e+00,1.564500000000000002e+00,1.164199999999999957e-01,1.496299999999999963e+00,-1.226399999999999935e+00
-7.586199999999999610e-01,-9.697200000000000264e-02,1.046200000000000019e+00,-1.502199999999999980e+00,1.164199999999999957e-01,1.058200000000000029e+00,-1.226399999999999935e+00,1.482699999999999907e+00
-9.697200000000000264e-02,-1.406900000000000039e+00,-1.502199999999999980e+00,6.621900000000000008e-02,1.058200000000000029e+00,-1.020299999999999985e+00,1.482699999999999907e+00,-2.555699999999999861e+00
-1.406900000000000039e+00,1.030799999999999939e+00,6.621900000000000008e-02,-3.123500000000000165e-01,-1.020299999999999985e+00,5.344999999999999751e-01,-2.555699999999999861e+00,1.127399999999999958e+00
1.030799999999999939e+00,-7.598700000000000454e-01,-3.123500000000000165e-01,9.118199999999999916e-02,5.344999999999999751e-01,1.199799999999999978e+00,1.127399999999999958e+00,-5.200900000000000523e-01
-7.598700000000000454e-01,8.741299999999999626e-01,9.118199999999999916e-02,-3.889500000000000179e-01,1.199799999999999978e+00,-5.096899999999999764e-01,-5.200900000000000523e-01,4.846699999999999897e-01
8.741299999999999626e-01,7.611299999999999732e-01,-3.889500000000000179e-01,2.325099999999999945e-01,-5.096899999999999764e-01,9.381599999999999939e-01,4.846699999999999897e-01,2.201299999999999923e-01
7.611299999999999732e-01,-1.659200000000000119e-01,2.325099999999999945e-01,1.407599999999999962e+00,9.381599999999999939e-01,-1.705099999999999949e-01,2.201299999999999923e-01,6.106300000000000061e-01
-1.659200000000000119e-01,3.009100000000000108e-01,1.407599999999999962e+00,-1.451600000000000001e+00,-1.705099999999999949e-01,6.585999999999999632e-01,6.106300000000000061e-01,1.105099999999999971e+00
3.009100000000000108e-01,-3.224699999999999789e-01,-1.451600000000000001e+00,-2.120799999999999907e-01,6.585999999999999632e-01,-1.711799999999999988e+00,1.105099999999999971e+00,-1.877000000000000002e+00
-3.224699999999999789e-01,-3.684100000000000152e-01,-2.120799999999999907e-01,-3.385299999999999976e-01,-1.711799999999999988e+00,-1.820599999999999996e-01,-1.877000000000000002e+00,3.719299999999999828e-01
-3.684100000000000152e-01,1.147899999999999920e+00,-3.385299999999999976e-01,-6.929100000000000259e-01,-1.820599999999999996e-01,-8.161199999999999566e-01,3.719299999999999828e-01,-6.543299999999999672e-01
1.147899999999999920e+00,4.143000000000000155e-02,-6.929100000000000259e-01,7.226500000000000146e-01,-8.161199999999999566e-01,1.563900000000000012e-01,-6.543299999999999672e-01,1.318900000000000072e-01
4.143000000000000155e-02,-1.098000000000000087e+00,7.226500000000000146e-01,-1.487600000000000033e+00,1.563900000000000012e-01,-4.577999999999999847e-01,1.318900000000000072e-01,9.957499999999999685e-02
-1.098000000000000087e+00,1.566699999999999982e+00,-1.487600000000000033e+00,2.867100000000000204e-01,-4.577999999999999847e-01,-2.331900000000000084e+00,9.957499999999999685e-02,-1.825499999999999901e+00
1.566699999999999982e+00,-1.048399999999999999e+00,2.867100000000000204e-01,-2.150499999999999912e-01,-2.331900000000000084e+00,2.020000000000000018e+00,-1.825499999999999901e+00,1.462599999999999900e+00
-1.048399999999999999e+00,4.227199999999999847e-01,-2.150499999999999912e-01,-5.462200000000000388e-01,2.020000000000000018e+00,-2.802599999999999980e+00,1.462599999999999900e+00,-1.668500000000000094e+00
4.227199999999999847e-01,-8.444099999999999939e-01,-5.462200000000000388e-01,-2.437400000000000122e-01,-2.802599999999999980e+00,9.879000000000000004e-01,-1.668500000000000094e+00,1.081099999999999978e-01
-8.444099999999999939e-01,-3.116300000000000181e-01,-2.437400000000000122e-01,5.743700000000000472e-01,9.879000000000000004e-01,-1.622000000000000108e+00,1.081099999999999978e-01,-1.120700000000000029e+00
-3.116300000000000181e-01,3.978099999999999969e-01,5.743700000000000472e-01,-5.765200000000000324e-01,-1.622000000000000108e+00,1.522199999999999998e+00,-1.120700000000000029e+00,9.455200000000000271e-01
3.978099999999999969e-01,1.049800000000000066e+00,-5.765200000000000324e-01,4.927599999999999758e-01,1.522199999999999998e+00,-5.474799999999999667e-01,9.455200000000000271e-01,-5.190900000000000514e-01
1.049800000000000066e+00,-3.407999999999999918e-01,4.927599999999999758e-01,-5.200099999999999723e-01,-5.474799999999999667e-01,1.233500000000000041e+00,-5.190900000000000514e-01,1.310999999999999943e+00
-3.407999999999999918e-01,3.362999999999999878e-01,-5.200099999999999723e-01,-9.938200000000000367e-01,1.233500000000000041e+00,-1.993900000000000006e+00,1.310999999999999943e+00,-1.271900000000000031e+00
3.362999999999999878e-01,-2.213600000000000012e-01,-9.938200000000000367e-01,2.001799999999999802e+00,-1.993900000000000006e+00,-2.902100000000000235e-01,-1.271900000000000031e+00,-3.065700000000000092e-01
-2.213600000000000012e-01,1.664900000000000060e-02,2.001799999999999802e+00,2.589199999999999835e-01,-2.902100000000000235e-01,1.118500000000000050e+00,-3.065700000000000092e-01,1.728399999999999936e+00
1.664900000000000060e-02,-1.192399999999999904e+00,2.589199999999999835e-01,1.179400000000000004e+00,1.118500000000000050e+00,-1.629099999999999993e-01,1.728399999999999936e+00,-1.037900000000000045e+00
-1.192399999999999904e+00,-1.316499999999999893e-01,1.179400000000000004e+00,-1.004599999999999937e+00,-1.629099999999999993e-01,1.048599999999999977e+00,-1.037900000000000045e+00,1.169999999999999929e+00
-1.316499999999999893e-01,1.487500000000000044e+00,-1.004599999999999937e+00,2.247799999999999798e+00,1.048599999999999977e+00,-1.968000000000000027e-01,1.169999999999999929e+00,-1.007400000000000073e+00
1.487500000000000044e+00,-8.368200000000000083e-01,2.247799999999999798e+00,-1.068799999999999972e+00,-1.968000000000000027e-01,3.845499999999999918e+00,-1.007400000000000073e+00,3.593599999999999905e+00
-8.368200000000000083e-01,-1.300999999999999934e+00,-1.068799999999999972e+00,-1.441899999999999959e+00,3.845499999999999918e+00,-3.235500000000000043e+00,3.593599999999999905e+00,-3.418699999999999850e+00
-1.300999999999999934e+00,1.574100000000000055e+00,-1.441899999999999959e+00,6.971899999999999764e-01,-3.235500000000000043e+00,1.132399999999999934e-01,-3.418699999999999850e+00,3.951100000000000168e-01
1.574100000000000055e+00,1.165999999999999925e+00,6.971899999999999764e-01,3.342300000000000271e-01,1.132399999999999934e-01,1.959000000000000075e+00,3.951100000000000168e-01,1.556899999999999951e+00
1.165999999999999925e+00,7.864299999999999624e-01,3.342300000000000271e-01,4.247099999999999764e-01,1.959000000000000075e+00,-5.141000000000000014e-01,1.556899999999999951e+00,5.486499999999999710e-01
7.864299999999999624e-01,-1.461600000000000010e+00,4.247099999999999764e-01,4.610799999999999899e-01,-5.141000000000000014e-01,-1.220799999999999941e-01,5.486499999999999710e-01,1.773699999999999999e-01
-1.461600000000000010e+00,1.554499999999999993e+00,4.610799999999999899e-01,8.997199999999999642e-01,-1.220799999999999941e-01,-1.475999999999999979e+00,1.773699999999999999e-01,-6.576600000000000501e-02
1.554499999999999993e+00,-5.975399999999999601e-01,8.997199999999999642e-01,1.559800000000000075e+00,-1.475999999999999979e+00,2.433399999999999785e+00,-6.576600000000000501e-02,1.437999999999999945e+00
-5.975399999999999601e-01,-1.210599999999999898e+00,1.559800000000000075e+00,5.895899999999999475e-01,2.433399999999999785e+00,-6.404900000000000038e-01,1.437999999999999945e+00,1.242700000000000055e-01
-1.210599999999999898e+00,-7.026700000000000168e-01,5.895899999999999475e-01,7.397799999999999931e-01,-6.404900000000000038e-01,8.074500000000000011e-01,1.242700000000000055e-01,-1.898299999999999987e-01
-7.026700000000000168e-01,3.564300000000000246e-01,7.397799999999999931e-01,-1.156600000000000072e+00,8.074500000000000011e-01,1.440199999999999925e+00,-1.898299999999999987e-01,8.094200000000000284e-01
3.564300000000000246e-01,6.526399999999999979e-01,-1.156600000000000072e+00,3.335400000000000031e-01,1.440199999999999925e+00,8.320299999999999918e-02,8.094200000000000284e-01,-7.480499999999999927e-01
6.526399999999999979e-01,2.156700000000000006e-01,3.335400000000000031e-01,7.249499999999999833e-01,8.320299999999999918e-02,1.283600000000000074e+00,-7.480499999999999927e-01,1.503100000000000103e+00
2.156700000000000006e-01,-2.639000000000000234e-01,7.249499999999999833e-01,2.765099999999999780e-01,1.283600000000000074e+00,1.852900000000000102e-01,1.503100000000000103e+00,1.897399999999999920e-01
-2.639000000000000234e-01,1.802400000000000002e+00,2.765099999999999780e-01,-5.202799999999999647e-01,1.852900000000000102e-01,1.574699999999999989e-01,1.897399999999999920e-01,8.568900000000000405e-01
1.802400000000000002e+00,-6.429799999999999960e-01,-5.202799999999999647e-01,-1.032399999999999984e-01,1.574699999999999989e-01,3.627900000000000014e-01,8.568900000000000405e-01,-2.858099999999999877e-02
-6.429799999999999960e-01,1.095600000000000046e-01,-1.032399999999999984e-01,-4.632100000000000106e-01,3.627900000000000014e-01,-1.924500000000000099e+00,-2.858099999999999877e-02,-3.908300000000000107e-01
1.095600000000000046e-01,-7.190400000000000125e-01,-4.632100000000000106e-01,2.444599999999999898e-02,-1.924500000000000099e+00,-1.240399999999999975e-01,-3.908300000000000107e-01,-6.514299999999999535e-01
-7.190400000000000125e-01,4.206300000000000039e-01,2.444599999999999898e-02,1.847900000000000098e+00,-1.240399999999999975e-01,-8.707399999999999585e-01,-6.514299999999999535e-01,-1.632699999999999985e-01
4.206300000000000039e-01,-1.931100000000000039e+00,1.847900000000000098e+00,1.035099999999999909e+00,-8.707399999999999585e-01,2.549700000000000077e+00,-1.632699999999999985e-01,1.342600000000000016e+00
-1.931100000000000039e+00,6.602999999999999980e-01,1.035099999999999909e+00,-2.898600000000000065e-01,2.549700000000000077e+00,-6.084100000000000064e-01,1.342600000000000016e+00,-3.702799999999999980e-01
6.602999999999999980e-01,-1.102500000000000036e+00,-2.898600000000000065e-01,1.864800000000000013e+00,-6.084100000000000064e-01,2.421800000000000175e+00,-3.702799999999999980e-01,3.097099999999999853e-01
-1.102500000000000036e+00,-1.029700000000000060e-01,1.864800000000000013e+00,-1.906400000000000039e-01,2.421800000000000175e+00,1.195799999999999974e+00,3.097099999999999853e-01,1.477300000000000058e+00
-1.029700000000000060e-01,-1.059800000000000075e+00,-1.906400000000000039e-01,-1.649699999999999944e+00,1.195799999999999974e+00,1.277400000000000091e+00,1.477300000000000058e+00,-7.560999999999999943e-01
-1.059800000000000075e+00,-1.238599999999999923e+00,-1.649699999999999944e+00,-1.552800000000000014e-01,1.277400000000000091e+00,-1.084899999999999975e+00,-7.560999999999999943e-01,-1.590300000000000047e+00
-1.238599999999999923e+00,-1.889199999999999990e+00,-1.552800000000000014e-01,-2.112599999999999895e-02,-1.084899999999999975e+00,1.327599999999999891e+00,-1.590300000000000047e+00,-3.126700000000000035e-01
-1.889199999999999990e+00,-9.735800000000000010e-01,-2.112599999999999895e-02,-6.432499999999999885e-01,1.327599999999999891e+00,5.877900000000000347e-01,-3.126700000000000035e-01,-9.040300000000000002e-01
-9.735800000000000010e-01,2.121200000000000030e-01,-6.432499999999999885e-01,-8.538599999999999524e-01,5.877900000000000347e-01,1.777300000000000102e+00,-9.040300000000000002e-01,-1.173000000000000015e-01
2.121200000000000030e-01,4.934399999999999897e-01,-8.538599999999999524e-01,5.865599999999999981e-02,1.777300000000000102e+00,1.256599999999999939e+00,-1.173000000000000015e-01,1.042099999999999971e-01
4.934399999999999897e-01,1.547199999999999909e+00,5.865599999999999981e-02,2.282299999999999884e-01,1.256599999999999939e+00,1.376400000000000068e+00,1.042099999999999971e-01,1.366500000000000048e+00
1.547199999999999909e+00,6.449300000000000033e-01,2.282299999999999884e-01,1.251300000000000079e+00,1.376400000000000068e+00,9.987300000000000066e-01,1.366500000000000048e+00,1.073099999999999943e+00
