# r1_0,r1_1,r1_2,r2_0,r2_1,r2_2,y1_0,y1_1,y1_2,y2_0,y2_1,y2_2
5.401099999999999790e-01,7.527000000000000357e-02,-1.810000000000000053e+00,5.401099999999999790e-01,7.527000000000000357e-02,-1.810000000000000053e+00,1.677699999999999969e+00,-3.865999999999999992e-01,3.124399999999999955e-01,2.374499999999999833e+00,-5.989999999999999769e-01,-1.072700000000000042e-01
7.527000000000000357e-02,-1.810000000000000053e+00,7.005099999999999660e-01,7.527000000000000357e-02,-1.810000000000000053e+00,7.005099999999999660e-01,-3.865999999999999992e-01,3.124399999999999955e-01,-2.876399999999999846e+00,-5.989999999999999769e-01,-1.072700000000000042e-01,-2.642100000000000115e+00
-1.810000000000000053e+00,7.005099999999999660e-01,2.438500000000000112e-01,-1.810000000000000053e+00,7.005099999999999660e-01,2.438500000000000112e-01,3.124399999999999955e-01,-2.876399999999999846e+00,1.834899999999999975e+00,-1.072700000000000042e-01,-2.642100000000000115e+00,2.265200000000000102e+00
7.005099999999999660e-01,2.438500000000000112e-01,7.961500000000000521e-02,7.005099999999999660e-01,2.438500000000000112e-01,7.961500000000000521e-02,-2.876399999999999846e+00,1.834899999999999975e+00,-5.542500000000000204e-01,-2.642100000000000115e+00,2.265200000000000102e+00,-8.743499999999999606e-01
2.438500000000000112e-01,7.961500000000000521e-02,-1.453600000000000003e+00,2.438500000000000112e-01,7.961500000000000521e-02,-1.453600000000000003e+00,1.834899999999999975e+00,-5.542500000000000204e-01,6.196300000000000141e-01,2.265200000000000102e+00,-8.743499999999999606e-01,2.635899999999999910e-01
7.961500000000000521e-02,-1.453600000000000003e+00,-6.378599999999999826e-01,7.961500000000000521e-02,-1.453600000000000003e+00,-6.378599999999999826e-01,-5.542500000000000204e-01,6.196300000000000141e-01,-2.298200000000000021e+00,-8.743499999999999606e-01,2.635899999999999910e-01,-2.588699999999999779e+00
-1.453600000000000003e+00,-6.378599999999999826e-01,6.119900000000000340e-01,-1.453600000000000003e+00,-6.378599999999999826e-01,6.119900000000000340e-01,6.196300000000000141e-01,-2.298200000000000021e+00,-9.009500000000000147e-03,2.635899999999999910e-01,-2.588699999999999779e+00,4.441899999999999737e-01
-6.378599999999999826e-01,6.119900000000000340e-01,-1.070500000000000007e+00,-6.378599999999999826e-01,6.119900000000000340e-01,-1.070500000000000007e+00,-2.298200000000000021e+00,-9.009500000000000147e-03,7.512999999999999678e-01,-2.588699999999999779e+00,4.441899999999999737e-01,2.556899999999999729e-01
6.119900000000000340e-01,-1.070500000000000007e+00,1.782299999999999995e-01,6.119900000000000340e-01,-1.070500000000000007e+00,1.782299999999999995e-01,-9.009500000000000147e-03,7.512999999999999678e-01,-1.430399999999999894e+00,4.441899999999999737e-01,2.556899999999999729e-01,-1.546699999999999964e+00
-1.070500000000000007e+00,1.782299999999999995e-01,-1.306300000000000017e+00,-1.070500000000000007e+00,1.782299999999999995e-01,-1.306300000000000017e+00,7.512999999999999678e-01,-1.430399999999999894e+00,1.030799999999999939e+00,2.556899999999999729e-01,-1.546699999999999964e+00,7.332600000000000229e-01
1.782299999999999995e-01,-1.306300000000000017e+00,1.658699999999999897e-01,1.782299999999999995e-01,-1.306300000000000017e+00,1.658699999999999897e-01,-1.430399999999999894e+00,1.030799999999999939e+00,-2.070500000000000007e+00,-1.546699999999999964e+00,7.332600000000000229e-01,-2.264400000000000190e+00
-1.306300000000000017e+00,1.658699999999999897e-01,3.265500000000000069e-01,-1.306300000000000017e+00,1.658699999999999897e-01,3.265500000000000069e-01,1.030799999999999939e+00,-2.070500000000000007e+00,1.322599999999999998e+00,7.332600000000000229e-01,-2.264400000000000190e+00,1.606600000000000028e+00
1.658699999999999897e-01,3.265500000000000069e-01,-1.049299999999999899e+00,1.658699999999999897e-01,3.265500000000000069e-01,-1.049299999999999899e+00,-2.070500000000000007e+00,1.322599999999999998e+00,8.540999999999999981e-02,-2.264400000000000190e+00,1.606600000000000028e+00,-5.739999999999999547e-01
3.265500000000000069e-01,-1.049299999999999899e+00,-1.355399999999999938e+00,3.265500000000000069e-01,-1.049299999999999899e+00,-1.355399999999999938e+00,1.322599999999999998e+00,8.540999999999999981e-02,-9.979000000000000092e-01,1.606600000000000028e+00,-5.739999999999999547e-01,-1.471200000000000063e+00
-1.049299999999999899e+00,-1.355399999999999938e+00,9.249699999999999589e-02,-1.049299999999999899e+00,-1.355399999999999938e+00,9.249699999999999589e-02,8.540999999999999981e-02,-9.979000000000000092e-01,-1.333199999999999941e+00,-5.739999999999999547e-01,-1.471200000000000063e+00,-1.253100000000000103e+00
-1.355399999999999938e+00,9.249699999999999589e-02,4.011799999999999811e-01,-1.355399999999999938e+00,9.249699999999999589e-02,4.011799999999999811e-01,-9.979000000000000092e-01,-1.333199999999999941e+00,7.499500000000000055e-01,-1.471200000000000063e+00,-1.253100000000000103e+00,8.866000000000000547e-01
9.249699999999999589e-02,4.011799999999999811e-01,-3.207800000000000096e-01,9.249699999999999589e-02,4.011799999999999811e-01,-3.207800000000000096e-01,-1.333199999999999941e+00,7.499500000000000055e-01,5.766299999999999759e-01,-1.253100000000000103e+00,8.866000000000000547e-01,2.081699999999999939e-01
4.011799999999999811e-01,-3.207800000000000096e-01,-1.287800000000000056e+00,4.011799999999999811e-01,-3.207800000000000096e-01,-1.287800000000000056e+00,7.499500000000000055e-01,5.766299999999999759e-01,-1.517900000000000083e-01,8.866000000000000547e-01,2.081699999999999939e-01,-7.038999999999999702e-01
-3.207800000000000096e-01,-1.287800000000000056e+00,-4.007600000000000051e-01,-3.207800000000000096e-01,-1.287800000000000056e+00,-4.007600000000000051e-01,5.766299999999999759e-01,-1.517900000000000083e-01,-1.410099999999999909e+00,2.081699999999999939e-01,-7.038999999999999702e-01,-1.567299999999999915e+00
-1.287800000000000056e+00,-4.007600000000000051e-01,2.456399999999999917e+00,-1.287800000000000056e+00,-4.007600000000000051e-01,2.456399999999999917e+00,-1.517900000000000083e-01,-1.410099999999999909e+00,1.346700000000000119e-01,-7.038999999999999702e-01,-1.567299999999999915e+00,9.869599999999999485e-01
-4.007600000000000051e-01,2.456399999999999917e+00,-2.418299999999999894e-01,-4.007600000000000051e-01,2.456399999999999917e+00,-2.418299999999999894e-01,-1.410099999999999909e+00,1.346700000000000119e-01,3.529799999999999827e+00,-1.567299999999999915e+00,9.869599999999999485e-01,3.276100000000000012e+00
2.456399999999999917e+00,-2.418299999999999894e-01,-8.096499999999999808e-01,2.456399999999999917e+00,-2.418299999999999894e-01,-8.096499999999999808e-01,1.346700000000000119e-01,3.529799999999999827e+00,-1.170199999999999907e+00,9.869599999999999485e-01,3.276100000000000012e+00,-1.885000000000000009e+00
-2.418299999999999894e-01,-8.096499999999999808e-01,1.636100000000000110e+00,-2.418299999999999894e-01,-8.096499999999999808e-01,1.636100000000000110e+00,3.529799999999999827e+00,-1.170199999999999907e+00,-3.097400000000000153e-01,3.276100000000000012e+00,-1.885000000000000009e+00,4.944399999999999906e-01
-8.096499999999999808e-01,1.636100000000000110e+00,-4.471699999999999980e-02,-8.096499999999999808e-01,1.636100000000000110e+00,-4.471699999999999980e-02,-1.170199999999999907e+00,-3.097400000000000153e-01,2.101799999999999891e+00,-1.885000000000000009e+00,4.944399999999999906e-01,2.114199999999999857e+00
1.636100000000000110e+00,-4.471699999999999980e-02,1.195100000000000051e+00,1.636100000000000110e+00,-4.471699999999999980e-02,1.195100000000000051e+00,-3.097400000000000153e-01,2.101799999999999891e+00,-8.200499999999999456e-01,4.944399999999999906e-01,2.114199999999999857e+00,-6.627699999999999703e-01
-4.471699999999999980e-02,1.195100000000000051e+00,-1.530900000000000039e-01,-4.471699999999999980e-02,1.195100000000000051e+00,-1.530900000000000039e-01,2.101799999999999891e+00,-8.200499999999999456e-01,2.003899999999999793e+00,2.114199999999999857e+00,-6.627699999999999703e-01,2.189700000000000202e+00
1.195100000000000051e+00,-1.530900000000000039e-01,5.998499999999999943e-01,1.195100000000000051e+00,-1.530900000000000039e-01,5.998499999999999943e-01,-8.200499999999999456e-01,2.003899999999999793e+00,-1.243200000000000083e+00,-6.627699999999999703e-01,2.189700000000000202e+00,-1.217400000000000038e+00
-1.530900000000000039e-01,5.998499999999999943e-01,-1.759600000000000053e+00,-1.530900000000000039e-01,5.998499999999999943e-01,-1.759600000000000053e+00,2.003899999999999793e+00,-1.243200000000000083e+00,1.170199999999999907e+00,2.189700000000000202e+00,-1.217400000000000038e+00,9.313299999999999912e-01
5.998499999999999943e-01,-1.759600000000000053e+00,7.342600000000000238e-01,5.998499999999999943e-01,-1.759600000000000053e+00,7.342600000000000238e-01,-1.243200000000000083e+00,1.170199999999999907e+00,-3.315700000000000092e+00,-1.217400000000000038e+00,9.313299999999999912e-01,-3.159100000000000019e+00
-1.759600000000000053e+00,7.342600000000000238e-01,3.563399999999999901e-01,-1.759600000000000053e+00,7.342600000000000238e-01,3.563399999999999901e-01,1.170199999999999907e+00,-3.315700000000000092e+00,2.013500000000000068e+00,9.313299999999999912e-01,-3.159100000000000019e+00,2.598700000000000010e+00
7.342600000000000238e-01,3.563399999999999901e-01,3.456500000000000128e-01,7.342600000000000238e-01,3.563399999999999901e-01,3.456500000000000128e-01,-3.315700000000000092e+00,2.013500000000000068e+00,-6.470500000000000140e-01,-3.159100000000000019e+00,2.598700000000000010e+00,-8.819099999999999717e-01
3.563399999999999901e-01,3.456500000000000128e-01,-1.522699999999999887e-01,3.563399999999999901e-01,3.456500000000000128e-01,-1.522699999999999887e-01,2.013500000000000068e+00,-6.470500000000000140e-01,9.403099999999999792e-01,2.598700000000000010e+00,-8.819099999999999717e-01,1.042699999999999960e+00
3.456500000000000128e-01,-1.522699999999999887e-01,-7.104700000000000459e-01,3.456500000000000128e-01,-1.522699999999999887e-01,-7.104700000000000459e-01,-6.470500000000000140e-01,9.403099999999999792e-01,-7.201300000000000479e-01,-8.819099999999999717e-01,1.042699999999999960e+00,-1.041700000000000070e+00
-1.522699999999999887e-01,-7.104700000000000459e-01,5.498699999999999699e-01,-1.522699999999999887e-01,-7.104700000000000459e-01,5.498699999999999699e-01,9.403099999999999792e-01,-7.201300000000000479e-01,-7.397399999999999531e-01,1.042699999999999960e+00,-1.041700000000000070e+00,-4.147500000000000075e-01
-7.104700000000000459e-01,5.498699999999999699e-01,-1.023800000000000043e+00,-7.104700000000000459e-01,5.498699999999999699e-01,-1.023800000000000043e+00,-7.201300000000000479e-01,-7.397399999999999531e-01,8.278100000000000458e-01,-1.041700000000000070e+00,-4.147500000000000075e-01,5.760199999999999765e-01
5.498699999999999699e-01,-1.023800000000000043e+00,1.440200000000000091e-01,5.498699999999999699e-01,-1.023800000000000043e+00,1.440200000000000091e-01,-7.397399999999999531e-01,8.278100000000000458e-01,-1.763099999999999890e+00,-4.147500000000000075e-01,5.760199999999999765e-01,-1.844500000000000028e+00
-1.023800000000000043e+00,1.440200000000000091e-01,8.213000000000000300e-01,-1.023800000000000043e+00,1.440200000000000091e-01,8.213000000000000300e-01,8.278100000000000458e-01,-1.763099999999999890e+00,9.064799999999999525e-01,5.760199999999999765e-01,-1.844500000000000028e+00,1.378500000000000059e+00
1.440200000000000091e-01,8.213000000000000300e-01,1.223899999999999988e+00,1.440200000000000091e-01,8.213000000000000300e-01,1.223899999999999988e+00,-1.763099999999999890e+00,9.064799999999999525e-01,7.139400000000000190e-01,-1.844500000000000028e+00,1.378500000000000059e+00,8.972700000000000120e-01
8.213000000000000300e-01,1.223899999999999988e+00,1.401100000000000012e+00,8.213000000000000300e-01,1.223899999999999988e+00,1.401100000000000012e+00,9.064799999999999525e-01,7.139400000000000190e-01,1.680099999999999927e+00,1.378500000000000059e+00,8.972700000000000120e-01,2.053100000000000147e+00
1.223899999999999988e+00,1.401100000000000012e+00,-1.287900000000000045e+00,1.223899999999999988e+00,1.401100000000000012e+00,-1.287900000000000045e+00,7.139400000000000190e-01,1.680099999999999927e+00,1.403299999999999992e+00,8.972700000000000120e-01,2.053100000000000147e+00,8.709700000000000220e-01
1.401100000000000012e+00,-1.287900000000000045e+00,-3.397600000000000064e-01,1.401100000000000012e+00,-1.287900000000000045e+00,-3.397600000000000064e-01,1.680099999999999927e+00,1.403299999999999992e+00,-2.307599999999999874e+00,2.053100000000000147e+00,8.709700000000000220e-01,-2.403099999999999792e+00
-1.287900000000000045e+00,-3.397600000000000064e-01,6.740899999999999670e-01,-1.287900000000000045e+00,-3.397600000000000064e-01,6.740899999999999670e-01,1.403299999999999992e+00,-2.307599999999999874e+00,5.269700000000000079e-02,8.709700000000000220e-01,-2.403099999999999792e+00,7.008299999999999530e-01
-3.397600000000000064e-01,6.740899999999999670e-01,1.391499999999999959e+00,-3.397600000000000064e-01,6.740899999999999670e-01,1.391499999999999959e+00,-2.307599999999999874e+00,5.269700000000000079e-02,3.783799999999999941e-01,-2.403099999999999792e+00,7.008299999999999530e-01,7.899399999999999755e-01
6.740899999999999670e-01,1.391499999999999959e+00,7.501400000000000290e-01,6.740899999999999670e-01,1.391499999999999959e+00,7.501400000000000290e-01,5.269700000000000079e-02,3.783799999999999941e-01,1.718299999999999939e+00,7.008299999999999530e-01,7.899399999999999755e-01,1.940700000000000092e+00
1.391499999999999959e+00,7.501400000000000290e-01,5.422000000000000153e-01,1.391499999999999959e+00,7.501400000000000290e-01,5.422000000000000153e-01,3.783799999999999941e-01,1.718299999999999939e+00,3.430199999999999916e-01,7.899399999999999755e-01,1.940700000000000092e+00,3.959599999999999786e-01
7.501400000000000290e-01,5.422000000000000153e-01,8.140800000000000258e-01,7.501400000000000290e-01,5.422000000000000153e-01,8.140800000000000258e-01,1.718299999999999939e+00,3.430199999999999916e-01,5.180599999999999650e-01,1.940700000000000092e+00,3.959599999999999786e-01,9.133799999999999697e-01
5.422000000000000153e-01,8.140800000000000258e-01,-1.064400000000000013e+00,5.422000000000000153e-01,8.140800000000000258e-01,-1.064400000000000013e+00,3.430199999999999916e-01,5.180599999999999650e-01,5.552099999999999813e-01,3.959599999999999786e-01,9.133799999999999697e-01,3.138599999999999723e-01
8.140800000000000258e-01,-1.064400000000000013e+00,-2.531999999999999806e-01,8.140800000000000258e-01,-1.064400000000000013e+00,-2.531999999999999806e-01,5.180599999999999650e-01,5.552099999999999813e-01,-2.055800000000000072e+00,9.133799999999999697e-01,3.138599999999999723e-01,-2.030899999999999928e+00
-1.064400000000000013e+00,-2.531999999999999806e-01,3.898400000000000198e-01,-1.064400000000000013e+00,-2.531999999999999806e-01,3.898400000000000198e-01,5.552099999999999813e-01,-2.055800000000000072e+00,-5.669300000000000034e-02,3.138599999999999723e-01,-2.030899999999999928e+00,4.424799999999999844e-01
-2.531999999999999806e-01,3.898400000000000198e-01,-1.280200000000000005e+00,-2.531999999999999806e-01,3.898400000000000198e-01,-1.280200000000000005e+00,-2.055800000000000072e+00,-5.669300000000000034e-02,3.912100000000000299e-02,-2.030899999999999928e+00,4.424799999999999844e-01,-3.751200000000000090e-01
3.898400000000000198e-01,-1.280200000000000005e+00,-1.176500000000000101e+00,3.898400000000000198e-01,-1.280200000000000005e+00,-1.176500000000000101e+00,-5.669300000000000034e-02,3.912100000000000299e-02,-1.896200000000000108e+00,4.424799999999999844e-01,-3.751200000000000090e-01,-2.251599999999999824e+00
-1.280200000000000005e+00,-1.176500000000000101e+00,9.306699999999999695e-02,-1.280200000000000005e+00,-1.176500000000000101e+00,9.306699999999999695e-02,3.912100000000000299e-02,-1.896200000000000108e+00,-1.068500000000000005e+00,-3.751200000000000090e-01,-2.251599999999999824e+00,-8.246999999999999886e-01
-1.176500000000000101e+00,9.306699999999999695e-02,4.789200000000000124e-01,-1.176500000000000101e+00,9.306699999999999695e-02,4.789200000000000124e-01,-1.896200000000000108e+00,-1.068500000000000005e+00,3.672699999999999854e-01,-2.251599999999999824e+00,-8.246999999999999886e-01,5.058899999999999508e-01
9.306699999999999695e-02,4.789200000000000124e-01,1.710900000000000087e+00,9.306699999999999695e-02,4.789200000000000124e-01,1.710900000000000087e+00,-1.068500000000000005e+00,3.672699999999999854e-01,7.192699999999999649e-01,-8.246999999999999886e-01,5.058899999999999508e-01,1.074600000000000000e+00
4.789200000000000124e-01,1.710900000000000087e+00,1.566500000000000115e-01,4.789200000000000124e-01,1.710900000000000087e+00,1.566500000000000115e-01,3.672699999999999854e-01,7.192699999999999649e-01,2.459499999999999797e+00,5.058899999999999508e-01,1.074600000000000000e+00,2.358200000000000074e+00
1.710900000000000087e+00,1.566500000000000115e-01,-9.295999999999999819e-01,1.710900000000000087e+00,1.566500000000000115e-01,-9.295999999999999819e-01,7.192699999999999649e-01,2.459499999999999797e+00,-3.923200000000000021e-01,1.074600000000000000e+00,2.358200000000000074e+00,-9.479600000000000248e-01
1.566500000000000115e-01,-9.295999999999999819e-01,1.143499999999999933e-01,1.566500000000000115e-01,-9.295999999999999819e-01,1.143499999999999933e-01,2.459499999999999797e+00,-3.923200000000000021e-01,-9.898299999999999876e-01,2.358200000000000074e+00,-9.479600000000000248e-01,-7.567899999999999627e-01
-9.295999999999999819e-01,1.143499999999999933e-01,1.176800000000000068e+00,-9.295999999999999819e-01,1.143499999999999933e-01,1.176800000000000068e+00,-3.923200000000000021e-01,-9.898299999999999876e-01,2.212099999999999900e-01,-9.479600000000000248e-01,-7.567899999999999627e-01,7.531499999999999861e-01
1.143499999999999933e-01,1.176800000000000068e+00,1.672500000000000098e+00,1.143499999999999933e-01,1.176800000000000068e+00,1.672500000000000098e+00,-9.898299999999999876e-01,2.212099999999999900e-01,1.361199999999999966e+00,-7.567899999999999627e-01,7.531499999999999861e-01,1.848999999999999977e+00
1.176800000000000068e+00,1.672500000000000098e+00,-1.036799999999999944e+00,1.176800000000000068e+00,1.672500000000000098e+00,-1.036799999999999944e+00,2.212099999999999900e-01,1.361199999999999966e+00,1.833199999999999941e+00,7.531499999999999861e-01,1.848999999999999977e+00,1.387299999999999978e+00
1.672500000000000098e+00,-1.036799999999999944e+00,-2.248499999999999943e+00,1.672500000000000098e+00,-1.036799999999999944e+00,-2.248499999999999943e+00,1.361199999999999966e+00,1.833199999999999941e+00,-2.102500000000000036e+00,1.848999999999999977e+00,1.387299999999999978e+00,-2.878699999999999815e+00
